instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000300003,16.6949,y,15.6665,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,16.7188,19.6947,y,2.539300003,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,19.6966,22.2779,b,2.139599998,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,22.2788,24.8612,g,2.158300003,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,24.8631,27.2103,g,1.907800003,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,27.212,28.9781,y,1.339,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,,,,,28.9785,31.9284,y,1.827900002,,,,,,,,,,,,,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,red,red,r,yes,,,,,,31.9483,35.2455,r,1,2.885699997,,0,0,0,0,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,blue,blue,b,yes,,,,,,35.2472,36.9452,b,1,1.305599998,,0,1,1,1,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,yellow,green,g,no,,,,,,36.9464,38.9285,g,1,1.5855,,0,2,2,2,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,blue,green,g,no,,,,,,38.9295,41.4285,g,1,2.101099998,,0,3,3,3,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,green,green,g,yes,,,,,,41.4296,42.8774,g,1,1.051199997,,0,4,4,4,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,blue,red,r,no,,,,,,42.8788,44.4286,r,1,1.151299995,,0,5,5,5,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,yellow,green,g,no,,,,,,44.4299,46.1786,g,1,1.359400002,,0,6,6,6,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,blue,green,g,no,,,,,,46.1798,47.9953,g,1,1.429200005,,0,7,7,7,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,green,green,g,yes,,,,,,47.9964,49.4121,g,1,1.016400002,,0,8,8,8,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,yellow,yellow,y,yes,,,,,,49.4133,51.0454,y,1,1.234900002,,0,9,9,9,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,yellow,yellow,y,yes,,,,,,51.0458,52.4454,y,1,1.000599998,,0,10,10,10,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,green,green,g,yes,,,,,,52.4461,53.9619,g,1,1.128199997,,0,11,11,11,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,yellow,blue,b,no,,,,,,53.9631,56.0445,b,1,1.687599998,,0,12,12,12,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,green,red,r,no,,,,,,56.0454,57.4622,r,1,1.028100006,,0,13,13,13,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,red,red,r,yes,,,,,,57.4631,58.7947,r,1,0.935900002,,0,14,14,14,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,blue,blue,b,yes,,,,,,58.7962,60.4292,b,1,1.235399994,,0,15,15,15,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,red,yellow,y,no,,,,,,60.4306,62.2282,y,1,1.400900002,,0,16,16,16,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,red,yellow,y,no,,,,,,62.2288,63.5453,y,1,0.916600006,,0,17,17,17,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,green,yellow,y,no,,,,,,63.5463,64.6792,y,1,0.745900002,,0,18,18,18,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,blue,yellow,y,no,,,,,,64.6803,66.0626,y,1,0.985599998,,0,19,19,19,1,,,,,
,,,,,B07PRESH,001,2024-11-11_10h19.43.745,strooptdcs,2024.2.1,MacIntel,60.24096386,,,,,,,,,,,yellow,yellow,y,yes,,,,,,66.064,66.9627,y,1,0.501699997,,0,20,20,20,1,,,,,
