instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000299995,32.8511,y,31.8349,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,32.8755,34.2186,y,0.912300003,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,34.2202,37.3019,b,2.647300003,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,37.3028,39.552,g,1.812600006,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,39.5536,44.4688,g,4.484599998,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,44.4705,47.3357,y,2.427700005,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,,,,,47.3362,50.1681,y,1.7105,,,,,,,,,,,,,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,red,red,r,yes,,,,,,50.1821,51.8196,r,1,1.236,,0,0,0,0,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,blue,blue,b,yes,,,,,,51.8213,52.9516,b,1,0.7335,,0,1,1,1,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,yellow,green,g,no,,,,,,52.9532,54.7692,g,1,1.42,,0,2,2,2,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,blue,green,g,no,,,,,,54.7705,57.0026,g,1,1.8345,,0,3,3,3,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,green,green,g,yes,,,,,,57.0038,58.3028,g,1,0.912700005,,0,4,4,4,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,blue,red,r,no,,,,,,58.304,59.9193,r,1,1.217699997,,0,5,5,5,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,yellow,green,g,no,,,,,,59.9204,63.7195,g,1,3.399699997,,0,6,6,6,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,blue,green,g,no,,,,,,63.721,65.3195,g,1,1.200599998,,0,7,7,7,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,green,green,g,yes,,,,,,65.3205,66.9186,g,1,1.2125,,0,8,8,8,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,yellow,yellow,y,yes,,,,,,66.9201,68.3851,y,1,1.077200005,,0,9,9,9,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,yellow,yellow,y,yes,,,,,,68.3856,69.6529,y,1,0.878,,0,10,10,10,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,green,green,g,yes,,,,,,69.6538,70.8031,g,1,0.75,,0,11,11,11,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,yellow,blue,b,no,,,,,,70.8043,72.0688,b,1,0.868599998,,0,12,12,12,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,green,red,r,no,,,,,,72.07,73.4698,r,1,1.011900002,,0,13,13,13,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,red,red,r,yes,,,,,,73.471,75.5031,r,1,1.636599998,,0,14,14,14,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,blue,blue,b,yes,,,,,,75.5045,78.1867,b,1,2.296200005,,0,15,15,15,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,red,yellow,y,no,,,,,,78.1883,79.7032,y,1,1.117199997,,0,16,16,16,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,red,yellow,y,no,,,,,,79.7036,80.9202,y,1,0.818400002,,0,17,17,17,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,green,yellow,y,no,,,,,,80.9214,82.5191,y,1,1.2055,,0,18,18,18,1,,,,,
,,,,,A01PRESH,001,2024-10-16_16h43.23.170,strooptdcs,2024.2.1,MacIntel,63.29113924,,,,,,,,,,,blue,yellow,y,no,,,,,,82.5203,84.5701,y,1,1.660200005,,0,19,19,19,1,,,,,
