instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000199997,22.5771,y,21.553,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,22.6005,25.4602,y,2.422599998,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,25.4619,26.96,b,1.057299995,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,26.9609,28.4935,g,1.097300003,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,28.495,29.9599,g,1.034400002,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,29.9611,31.4267,y,1.025600006,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,31.4272,34.4276,y,1.879799995,,,,,,,,,,,,,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,34.445,35.8271,r,1,0.996099998,,0,0,0,0,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,35.8285,36.9773,b,1,0.761800003,,0,1,1,1,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,36.9786,38.3102,g,1,0.945199997,,0,2,2,2,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,38.3112,39.7269,g,1,1.026799995,,0,3,3,3,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,39.7279,41.4761,g,1,1.3515,,0,4,4,4,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,red,r,no,,,,,,41.4774,42.8095,r,1,0.934099998,,0,5,5,5,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,42.8106,44.0936,g,1,0.894400002,,0,6,6,6,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,44.0947,45.2606,g,1,0.778900002,,0,7,7,7,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,45.2617,46.693,g,1,1.032599998,,0,8,8,8,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,46.6946,48.0941,y,1,0.998599998,,0,9,9,9,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,48.0948,49.1273,y,1,0.645099998,,0,10,10,10,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,49.1285,50.2942,g,1,0.767199997,,0,11,11,11,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,blue,b,no,,,,,,50.2952,51.8438,b,1,1.162599998,,0,12,12,12,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,red,r,no,,,,,,51.8452,53.1443,r,1,0.900099998,,0,13,13,13,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,53.1456,54.4275,r,1,0.896700005,,0,14,14,14,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,54.4289,55.6276,b,1,0.800800003,,0,15,15,15,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,55.6288,56.8276,y,1,0.811400002,,0,16,16,16,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,56.8281,58.0444,y,1,0.821599998,,0,17,17,17,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,yellow,y,no,,,,,,58.0454,59.0611,y,1,0.628,,0,18,18,18,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,59.0621,60.0612,y,1,0.611399994,,0,19,19,19,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,60.0622,61.0112,y,1,0.551799995,,0,20,20,20,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,61.0123,62.4113,r,1,1.001800003,,0,21,21,21,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,62.4127,63.7112,g,1,0.910800003,,0,22,22,22,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,63.7116,64.678,g,1,0.578699997,,0,23,23,23,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,64.6792,66.0949,b,1,1.017199997,,0,24,24,24,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,66.0954,67.6116,g,1,1.116800003,,0,25,25,25,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,red,r,no,,,,,,67.6126,68.9277,r,1,0.928199997,,0,26,26,26,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,68.9288,70.1949,b,1,0.870800003,,0,27,27,27,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,70.1963,71.3274,y,1,0.734699997,,0,28,28,28,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,71.3283,72.8116,y,1,1.095300003,,0,29,29,29,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,72.8126,73.845,y,1,0.633599998,,0,30,30,30,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,blue,b,no,,,,,,73.8462,75.1616,b,1,0.921,,0,31,31,31,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,75.1623,76.3783,g,1,0.828199997,,0,32,32,32,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,76.3795,78.0951,g,1,1.328399994,,0,33,33,33,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,78.0962,79.2618,y,1,0.778,,0,34,34,34,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,blue,b,no,,,,,,79.2629,81.2953,b,1,1.637,,0,35,35,35,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,81.2959,82.562,g,1,0.878599998,,0,36,36,36,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,red,r,no,,,,,,82.5632,83.912,r,1,0.9505,,0,37,37,37,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,83.9131,85.0612,r,1,0.749099998,,0,38,38,38,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,85.0622,86.1788,b,1,0.719,,0,39,39,39,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,86.1799,87.3124,g,1,0.732,,0,40,40,40,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,yellow,y,no,,,,,,87.313,88.7622,y,1,1.06,,0,41,41,41,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,88.7631,89.929,y,1,0.768099998,,0,42,42,42,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,89.9295,90.7789,y,1,0.4625,,0,43,43,43,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,90.78,92.0122,b,1,0.844900002,,0,44,44,44,1,,,,,
,,,,,SO1PRESH,001,2024-10-28_15h55.06.087,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,red,r,no,,,,,,92.0131,93.1958,r,1,0.784399994,,0,45,45,45,1,,,,,
