instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000200005,22.9288,y,21.9001,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,22.953,25.462,y,2.078400002,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,25.4638,27.5945,b,1.699100006,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,27.5952,31.1452,g,3.1135,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,31.1464,33.3619,g,1.771,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,33.3633,36.9954,y,3.193800003,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,36.996,41.0125,y,2.895,,,,,,,,,,,,,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,41.0312,43.0125,r,1,1.584900002,,0,0,0,0,1,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,43.0143,44.7292,b,1,1.317,,0,1,1,1,1,,,,,
,,,,,B06PRESH,001,2024-11-06_18h23.00.073,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,44.7306,46.2624,y,0,1.138600006,,0,2,2,2,1,,,,,
