instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000199997,18.1862,y,17.1676,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,18.2038,20.1858,y,1.549200005,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,20.1874,21.5189,b,0.900900002,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,21.5197,22.9346,g,0.984399994,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,22.9365,24.5846,g,1.2285,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,24.5863,25.9353,y,0.932599998,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,25.9356,28.7026,y,1.6445,,,,,,,,,,,,,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,28.717,30.9195,r,1,1.811700005,,0,0,0,0,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,30.9209,32.086,b,1,0.777799995,,0,1,1,1,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,32.0871,33.436,y,0,0.948799995,,0,2,2,2,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,33.4373,35.3693,g,1,1.545599998,,0,3,3,3,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,35.3706,36.8693,g,1,1.1115,,0,4,4,4,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,red,r,no,,,,,,36.8705,38.3359,r,1,1.069,,0,5,5,5,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,38.3375,39.7694,g,1,1.046599998,,0,6,6,6,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,39.7707,40.8694,g,1,0.699100006,,0,7,7,7,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,40.8708,41.9694,g,1,0.702200005,,0,8,8,8,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,41.9707,43.4195,y,1,1.052,,0,9,9,9,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,43.4202,44.5518,y,1,0.733,,0,10,10,10,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,44.5532,45.7028,g,1,0.7615,,0,11,11,11,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,blue,b,no,,,,,,45.7038,47.2029,b,1,1.104099998,,0,12,12,12,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,red,r,no,,,,,,47.2042,48.603,r,1,1.011400002,,0,13,13,13,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,48.6041,50.0029,r,1,1.010799995,,0,14,14,14,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,50.0043,51.4031,b,1,1.011099998,,0,15,15,15,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,51.404,52.9198,y,1,1.127400002,,0,16,16,16,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,52.9203,54.2521,y,1,0.932700005,,0,17,17,17,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,yellow,y,no,,,,,,54.2531,55.3531,y,1,0.699799995,,0,18,18,18,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,55.3547,56.4695,y,1,0.728599998,,0,19,19,19,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,56.4706,57.5866,y,1,0.717599998,,0,20,20,20,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,57.5878,59.2033,r,1,1.228200005,,0,21,21,21,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,59.2044,60.5533,g,1,0.961599998,,0,22,22,22,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,60.5539,61.5369,g,1,0.595099998,,0,23,23,23,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,61.5382,62.9868,b,1,1.059899994,,0,24,24,24,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,green,g,no,,,,,,62.9874,64.5205,g,1,1.145,,0,25,25,25,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,red,r,no,,,,,,64.5216,65.787,r,1,0.868699997,,0,26,26,26,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,65.7884,67.0036,b,1,0.817699997,,0,27,27,27,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,67.0047,68.4203,y,1,1.027799995,,0,28,28,28,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,yellow,y,no,,,,,,68.4213,69.4695,y,1,0.661299995,,0,29,29,29,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,yellow,y,yes,,,,,,69.4706,70.287,y,1,0.417200005,,0,30,30,30,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,blue,b,no,,,,,,70.2885,71.4873,b,1,0.7995,,0,31,31,31,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,green,green,g,yes,,,,,,71.488,73.0206,g,1,1.134799995,,0,32,32,32,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,73.022,74.5707,g,1,1.156199997,,0,33,33,33,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,yellow,y,no,,,,,,74.5719,76.0707,y,1,1.111700005,,0,34,34,34,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,blue,b,no,,,,,,76.0721,77.1207,b,1,0.650200005,,0,35,35,35,1,,,,,
,,,,,A03PRESH,001,2024-10-17_15h44.55.582,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,green,g,no,,,,,,77.1214,78.5541,g,1,1.045699997,,0,36,36,36,1,,,,,
