instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000299995,15.7285,y,14.7117,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,15.7523,17.478,y,1.2955,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,17.48,19.5434,b,1.621599998,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,19.5442,20.9615,g,1.000699997,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,20.9636,22.4276,g,1.034400002,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,22.4288,23.9112,y,1.045699997,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,,,,,23.9116,26.7616,y,1.716800003,,,,,,,,,,,,,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,26.7805,28.0782,r,1,0.887400002,,0,0,0,0,1,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,28.0804,29.1118,b,1,0.638199997,,0,1,1,1,1,,,,,
,,,,,B09POSTTR,2,2025-02-12_15h07.59.935,strooptdcs_posttest,2024.2.2,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,29.1135,30.5114,g,1,1,,0,2,2,2,1,,,,,
