instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
0.000199997,29.8181,y,28.7839,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,29.8428,31.4675,y,1.185399994,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,31.4693,36.9831,b,5.074300003,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,36.984,39.968,g,2.575600006,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,39.9693,41.8177,r,1.423199997,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,41.8193,52.468,y,10.2067,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,52.4687,56.1686,y,2.568799995,,,,,,,,,,,,,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,red,red,r,yes,,,,,,56.1831,57.6852,r,1,1.099799995,,0,0,0,0,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,blue,blue,b,yes,,,,,,57.6872,58.8016,b,1,0.717,,0,1,1,1,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,yellow,green,g,no,,,,,,58.8028,62.0514,g,1,2.850199997,,0,2,2,2,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,blue,green,g,no,,,,,,62.0525,64.5685,g,1,2.117400002,,0,3,3,3,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,green,green,g,yes,,,,,,64.5699,65.9518,g,1,0.9955,,0,4,4,4,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,blue,red,r,no,,,,,,65.9531,67.7851,r,1,1.434100006,,0,5,5,5,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,yellow,green,g,no,,,,,,67.7864,69.3352,g,1,1.150200005,,0,6,6,6,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,blue,green,g,no,,,,,,69.3365,71.1677,g,1,1.444099998,,0,7,7,7,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,green,green,g,yes,,,,,,71.169,72.5353,g,1,0.978800003,,0,8,8,8,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,yellow,yellow,y,yes,,,,,,72.5367,73.8521,y,1,0.929,,0,9,9,9,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,yellow,yellow,y,yes,,,,,,73.8525,74.9022,y,1,0.651300003,,0,10,10,10,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,green,green,g,yes,,,,,,74.9036,76.0677,g,1,0.768099998,,0,11,11,11,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,yellow,blue,b,no,,,,,,76.0692,77.3855,b,1,0.916299995,,0,12,12,12,1,,,,,
,,,,,A08PRETR,001,2024-11-18_13h45.13.965,strooptdcs,2024.2.1,MacIntel,62.89308176,,,,,,,,,,,green,red,r,no,,,,,,77.3869,78.5188,r,1,0.745,,0,13,13,13,1,,,,,
