instruct.started,instruct.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,practice.started,practice.stopped,practicetrialskeys.keys,practicetrialskeys.rt,practicetrialskeys.duration,practicetrialss.thisRepN,practicetrialss.thisTrialN,practicetrialss.thisN,practicetrialss.thisIndex,practicetrialss.ran,text,letterColor,corrAns,congruent,RUready.started,RUready.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.started,trials.stopped,key_resp_trials.keys,key_resp_trials.corr,key_resp_trials.rt,key_resp_trials.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,thanks.started,thanks.stopped,key_resp.keys,key_resp.rt,key_resp.duration
9.99985E-05,11.6954,y,10.6675,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,11.713,13.1793,y,1.021900002,,0,0,0,0,1,yellow,yellow,y,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,13.1815,15.6289,b,2.005899994,,0,1,1,1,1,green,blue,b,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,15.6296,16.9957,g,0.930200005,,0,2,2,2,1,green,green,g,yes,,,,,,,,,,,,,,,,,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,16.9973,18.8955,g,1.473400002,,0,3,3,3,1,red,green,g,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,18.8968,20.3792,y,1.039900002,,0,4,4,4,1,blue,yellow,y,no,,,,,,,,,,,,,,,,,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,20.3796,23.3292,y,1.814800003,,,,,,,,,,,,,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,red,red,r,yes,,,,,,23.3421,25.8786,r,1,2.144,,0,0,0,0,1,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,blue,blue,b,yes,,,,,,25.8802,27.1617,b,1,0.884099998,,0,1,1,1,1,,,,,
,,,,,B08PRETR,001,2024-11-25_11h50.10.807,strooptdcs,2024.2.1,MacIntel,59.88023952,,,,,,,,,,,yellow,green,g,no,,,,,,27.163,28.6795,g,1,1.118,,0,2,2,2,1,,,,,
